username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
J12VE;2017-05-20 21:22;0;0;"# SomosMillonesPorElCAMBIO # MillonesContraLaDictadura # AHORA # Anzoátegui # 20May # LosVenezolanoQueremos # Caracas # Urgente # Miranda # AHORAhttps://twitter.com/Almagro_OEA2015/status/866072936763060225 …";;;# # # # # # # # # #;"866101922582941697";https://twitter.com/J12VE/status/866101922582941697
stephanoist;2017-05-20 21:18;0;0;"50 días en los qel miedo lo hemos transformado n valentía y fortaleza.¡Este BRAVO PUEBLO! # MillonesContraLaDictadura pic.twitter.com/MiKAu36MGe";;;#;"866100893044887553";https://twitter.com/stephanoist/status/866100893044887553
SanFelipeMPJ;2017-05-20 21:14;12;8;"# Yaracuy no descansará hasta lograr la libertad de nuestra amada Venezuela # MillonesContraLaDictadura # SomosMillonesPorElCAMBIOpic.twitter.com/ZfsLSSS6jX";;;# # #;"866099939633491969";https://twitter.com/SanFelipeMPJ/status/866099939633491969
chicolibertario;2017-05-20 21:03;0;0;"# MillonesContraLaDictadura # VenezuelaLibrehttps://twitter.com/jguaido/status/866081219120943104 …";;;# #;"866097198190268416";https://twitter.com/chicolibertario/status/866097198190268416
Pr1meroJusticia;2017-05-20 21:00;194;130;"50 días en los que el miedo lo hemos transformado en valentía y fortaleza. ¡Este BRAVO PUEBLO no te abandona! # MillonesContraLaDictadura pic.twitter.com/hYsXyHn9b3";;;#;"866096239087112192";https://twitter.com/Pr1meroJusticia/status/866096239087112192
J12VE;2017-05-20 20:59;0;0;"# SomosMillonesPorElCAMBIO # MillonesContraLaDictadura # AHORA # Anzoátegui # 20May # LosVenezolanoQueremos # Caracas # Urgente # Miranda # AHORAhttps://twitter.com/242danny242/status/865319083323138053 …";;;# # # # # # # # # #;"866096009520304128";https://twitter.com/J12VE/status/866096009520304128
Oscar_Canelon_;2017-05-20 20:54;0;0;"Esto es parte del Pan Zamora , asesinar a los manifestantes # MillonesContraLaDictadura https://twitter.com/EfectoCocuyo/status/866062946581057537 …";;;#;"866094939549175808";https://twitter.com/Oscar_Canelon_/status/866094939549175808
ra_marcos24;2017-05-20 20:54;0;1;"@ lucasbibiana ¿A que le temen? ¿A un pueblo que sale a exigir su derecho? Pues viviran con miedo # MillonesContraLaDictadura @ maximo_sanchezpic.twitter.com/IHFXzyMIeS";;@ @;#;"866094841733763072";https://twitter.com/ra_marcos24/status/866094841733763072
Oscar_Canelon_;2017-05-20 20:46;0;0;"Para que sea serio # MillonesContraLaDictadura https://twitter.com/DiarioContraste/status/866021332764381184 …";;;#;"866092861284134912";https://twitter.com/Oscar_Canelon_/status/866092861284134912
Oscar_Canelon_;2017-05-20 20:41;0;0;"# MillonesContraLaDictadura CDSM estos malditos # PNBhttps://twitter.com/TaxiValencia1/status/866044651194781699 …";;;# #;"866091436789444609";https://twitter.com/Oscar_Canelon_/status/866091436789444609
Oscar_Canelon_;2017-05-20 20:39;0;0;"Violación de los DDHH hacia los reporteros # MillonesContraLaDictadura https://twitter.com/CaraotaDigital/status/866067665810534401 …";;;#;"866091072799330305";https://twitter.com/Oscar_Canelon_/status/866091072799330305
albanfernando;2017-05-20 20:38;14;5;"Somos millones los que queremos un CAMBIO! Mientras más represión, más resistencia! Más lucha por Venezuela! # MillonesContraLaDictadura pic.twitter.com/sbBcpsyKvR";;;#;"866090805085315073";https://twitter.com/albanfernando/status/866090805085315073
RicardoMotaL;2017-05-20 20:30;3;0;"A nuestros soldados de la GNB le decimos ustedes deben defender la Constitución. ¡Nuestra lucha es su lucha! # MillonesContraLaDictadura pic.twitter.com/d717j8Qhid";;;#;"866088675695886345";https://twitter.com/RicardoMotaL/status/866088675695886345
